"Code","Year","Population","Count_All","Deaths_All","Count_Leukaemia","Deaths_Leukaemia","Count_Breast","Deaths_Breast","Count_Cervix","Deaths_Cervix","Count_Melanoma","Deaths_Melanoma","Count_Bladder","Deaths_Bladder","Count_Colorectal","Deaths_Colorectal","Count_Pancreas","Deaths_Pancreas","Count_Stomach","Deaths_Stomach","Count_Lung","Deaths_Lung","Count_Liver","Deaths_Liver","Count_Oesophagus","Deaths_Oesophagus"
"E38000173",2010,74930,404,180,8,3,145,32,5,2,22,4,8,2,44,17,19,11,11,5,29,39,3,2,5,3
"E38000173",2011,75341,419,208,6,5,150,36,7,1,34,5,4,8,46,20,9,15,6,4,44,29,6,4,12,12
"E38000173",2012,75449,421,180,9,4,131,34,5,1,25,2,7,3,61,22,11,9,5,3,39,36,1,4,3,5
"E38000173",2013,75612,459,188,16,6,150,29,8,3,16,3,6,4,46,18,15,11,9,6,53,40,3,5,12,7
"E38000173",2014,75821,500,191,13,4,174,22,11,2,20,5,7,1,60,23,9,9,5,2,47,34,7,6,11,16
"E38000173",2015,75915,482,211,19,3,144,37,10,3,19,3,9,8,50,20,11,12,7,4,52,34,6,6,8,8
"E38000173",2016,76447,452,189,2,4,145,33,7,4,26,0,2,4,44,19,12,7,7,5,55,37,9,11,11,5
"E38000173",2017,77202,524,186,18,2,149,35,14,1,33,4,9,2,54,14,19,15,6,7,60,36,4,4,11,7
"E38000173",2018,78110,481,189,13,3,167,28,13,1,29,2,4,4,48,14,18,17,5,3,49,39,5,3,8,7
"E38000173",2019,79025,509,206,16,4,150,32,9,4,27,4,3,1,50,20,22,19,10,7,57,37,9,8,3,4
"E38000174",2002,146627,672,377,13,7,189,62,17,9,23,3,15,13,83,41,14,11,29,21,73,73,6,4,12,11
"E38000174",2003,146054,680,388,14,16,192,61,6,4,27,3,12,4,73,31,20,22,20,14,85,82,3,3,14,14
"E38000174",2004,145620,637,339,16,12,172,66,9,4,31,7,14,7,72,31,17,9,20,16,77,70,1,3,18,16
"E38000174",2005,144830,680,341,9,4,193,63,11,3,40,5,13,9,88,35,13,21,10,14,74,64,11,6,15,16
"E38000174",2006,144284,756,346,14,12,217,72,17,4,37,5,17,7,86,33,24,13,18,9,77,53,10,8,10,9
"E38000174",2007,144331,697,378,17,12,192,74,11,1,33,8,15,4,78,34,14,13,16,8,89,70,6,4,14,14
"E38000174",2008,144362,837,339,21,7,275,55,8,3,40,5,20,11,96,26,21,20,10,13,89,70,11,8,13,7
"E38000174",2009,144628,781,343,14,6,220,48,21,8,33,7,8,11,96,29,19,9,16,10,90,69,11,8,17,16
"E38000174",2010,144711,825,406,20,8,259,63,11,2,40,11,15,8,87,33,17,22,11,9,97,82,10,7,25,18
"E38000174",2011,144829,839,360,19,7,236,51,16,4,32,3,13,6,85,37,25,18,17,11,110,70,13,11,11,17
"E38000174",2012,145061,836,358,24,16,258,62,14,5,32,4,14,9,93,32,25,20,9,13,101,71,8,11,23,12
"E38000174",2013,145567,885,401,18,5,265,61,14,2,36,8,12,8,99,39,37,28,16,7,132,100,10,13,14,18
"E38000174",2014,146312,896,392,15,8,256,49,21,2,58,3,11,8,107,50,22,20,9,6,115,85,12,13,14,14
"E38000174",2015,147111,838,369,18,8,239,50,18,5,50,1,19,11,83,33,17,20,17,13,120,84,14,16,20,16
"E38000174",2016,147966,908,336,11,8,280,47,21,4,58,6,12,12,92,25,27,21,11,8,91,61,10,6,10,10
"E38000174",2017,148415,911,361,22,9,251,53,17,2,56,7,14,8,91,40,26,17,10,5,119,66,10,13,17,7
"E38000174",2018,148804,937,370,20,5,291,35,25,6,58,11,10,9,108,33,17,21,10,8,145,81,11,14,8,8
"E38000174",2019,149573,976,402,15,15,278,48,11,4,42,3,24,9,106,34,27,27,11,7,152,97,8,11,20,22
"E38000175",2002,126683,613,354,16,5,159,54,16,3,18,1,16,16,88,46,12,20,26,21,69,53,4,3,13,15
"E38000175",2003,126554,617,355,19,6,181,49,19,3,12,3,10,13,72,41,12,10,22,20,81,68,3,4,15,16
"E38000175",2004,126822,674,368,15,8,219,52,14,10,11,3,10,5,83,55,13,13,16,16,65,65,5,4,12,17
"E38000175",2005,126869,586,323,12,11,178,59,22,6,15,7,11,9,62,34,14,16,17,10,59,54,3,7,8,7
"E38000175",2006,127548,643,357,11,3,178,57,21,6,16,1,16,7,60,31,20,23,26,20,86,75,5,4,11,6
"E38000175",2007,127660,684,354,12,4,198,60,16,8,17,6,11,6,81,31,17,14,20,19,92,69,9,7,19,10
"E38000175",2008,128485,663,377,15,8,195,46,23,4,16,9,12,9,77,47,17,20,17,11,92,84,5,7,12,18
"E38000175",2009,128315,662,372,10,6,173,63,27,9,35,3,16,13,77,40,13,14,12,10,88,80,5,5,13,12
"E38000175",2010,128727,685,341,12,4,210,55,20,3,28,5,18,14,67,28,17,17,16,14,94,75,7,7,11,13
"E38000175",2011,128962,713,367,14,7,191,62,15,7,15,3,20,13,94,36,19,12,10,8,109,82,7,4,8,8
"E38000175",2012,129478,694,349,10,6,187,48,21,3,20,6,21,11,61,19,19,20,20,13,101,86,7,7,17,9
"E38000175",2013,129649,770,361,22,10,246,40,14,4,23,1,15,17,65,25,28,25,14,16,104,86,12,10,12,10
"E38000175",2014,129896,763,352,12,5,193,50,16,6,19,0,14,7,85,28,22,24,10,6,125,89,11,8,18,16
"E38000175",2015,130223,790,350,13,3,217,48,24,7,21,4,11,7,75,31,21,21,20,7,115,86,18,12,11,17
"E38000175",2016,130939,770,350,24,10,212,48,19,5,26,4,8,0,91,27,21,24,11,13,96,75,12,15,16,13
"E38000175",2017,131362,749,336,16,8,172,42,22,6,22,4,12,12,86,31,15,16,12,10,120,74,18,16,17,10
"E38000175",2018,131507,792,359,16,13,217,41,22,11,18,2,10,7,98,39,22,22,12,13,129,83,9,10,15,13
"E38000175",2019,131509,726,315,28,8,203,54,20,3,20,2,10,9,76,37,16,12,7,5,106,66,5,8,23,12
"E38000176",2002,145628,753,357,11,5,209,45,8,1,27,4,15,7,84,36,25,17,18,11,124,101,9,8,15,20
"E38000176",2003,145043,727,412,13,11,195,44,16,5,16,2,17,14,66,36,21,21,21,16,122,117,3,2,14,10
"E38000176",2004,144179,744,367,11,7,250,56,15,10,25,1,13,3,79,27,21,14,20,17,104,90,4,5,18,12
"E38000176",2005,143714,745,407,13,11,208,69,22,9,28,5,19,7,80,34,14,18,22,17,120,84,6,6,14,17
"E38000176",2006,143433,753,397,11,2,227,67,17,3,20,3,14,11,74,28,23,20,21,12,121,104,1,4,8,17
"E38000176",2007,143191,816,398,8,5,223,55,9,4,20,0,16,14,105,34,22,22,22,16,140,112,7,5,12,10
"E38000176",2008,142522,829,418,16,10,224,57,18,5,31,3,16,8,88,45,21,22,16,14,144,121,12,8,11,11
"E38000176",2009,142152,832,416,13,9,234,60,26,8,27,1,9,2,74,26,17,19,27,19,154,125,8,12,11,13
"E38000176",2010,142000,844,426,26,10,229,57,19,4,23,1,17,9,85,41,27,17,22,19,149,127,7,5,11,7
"E38000176",2011,141453,818,373,19,8,215,51,16,5,33,3,13,3,88,35,18,19,15,14,145,116,4,5,12,6
"E38000176",2012,141523,906,445,24,9,224,55,27,7,29,2,16,13,99,36,36,37,18,15,163,106,10,6,21,12
"E38000176",2013,141658,834,416,15,11,214,37,22,5,39,5,20,6,81,36,23,22,11,5,164,133,6,9,12,13
"E38000176",2014,141910,878,417,16,12,275,57,10,7,45,6,11,14,87,36,19,23,9,8,134,113,8,10,9,10
"E38000176",2015,141975,897,372,27,7,250,40,10,2,44,2,10,7,94,27,23,18,17,10,168,106,11,10,8,9
"E38000176",2016,142118,864,406,20,10,235,52,12,6,41,6,16,10,81,40,24,17,14,7,153,117,8,10,11,9
"E38000176",2017,142161,934,405,18,8,259,54,16,2,52,5,23,11,81,34,32,25,15,8,172,117,8,11,6,8
"E38000176",2018,142126,931,383,17,7,238,41,13,2,55,3,13,11,97,31,29,24,13,8,177,112,11,12,9,11
"E38000176",2019,142339,975,437,15,9,252,53,21,4,62,7,25,14,97,30,28,27,19,14,156,116,13,6,11,8
"E38000182",2002,126030,587,333,11,7,164,57,20,3,19,4,11,10,71,30,15,11,16,11,66,72,9,6,15,15
"E38000182",2003,126084,588,321,15,7,178,63,7,8,20,3,9,7,68,36,14,15,23,13,69,59,3,7,20,17
"E38000182",2004,126105,612,307,13,4,172,47,15,7,28,3,10,6,67,28,14,8,22,15,85,65,12,7,7,6
"E38000182",2005,125946,604,315,12,7,191,48,15,4,21,4,15,7,51,34,16,15,16,14,83,76,7,7,9,7
"E38000182",2006,126408,673,320,16,7,214,56,15,5,27,1,19,8,66,30,23,20,13,11,87,64,8,6,17,9
"E38000182",2007,126725,698,346,17,8,205,55,12,5,19,5,10,12,96,31,10,12,20,8,96,73,6,4,14,16
"E38000182",2008,127501,666,313,19,7,204,40,14,8,16,2,16,7,53,20,17,18,19,17,94,70,11,12,5,6
"E38000182",2009,127972,646,302,13,4,167,48,22,4,28,3,10,2,75,27,16,12,12,12,82,71,13,10,7,6
"E38000182",2010,128413,677,302,22,7,192,35,15,12,18,0,19,7,71,28,10,7,13,7,108,88,12,11,11,5
"E38000182",2011,128820,698,305,16,7,191,50,12,4,38,2,16,7,69,28,13,10,8,7,107,74,13,12,7,7
"E38000182",2012,129059,709,323,16,7,195,45,9,6,28,3,10,5,77,31,11,14,14,7,112,84,8,7,11,6
"E38000182",2013,129088,751,327,17,6,235,46,6,2,19,4,17,2,78,28,22,12,8,6,119,89,13,9,12,10
"E38000182",2014,129333,714,357,16,8,186,56,16,5,23,0,15,14,75,19,25,19,9,12,123,87,5,6,14,13
"E38000182",2015,129766,782,340,14,7,226,46,15,5,36,4,13,10,67,19,13,16,10,8,133,98,12,10,14,5
"E38000182",2016,130632,803,319,19,5,235,44,15,5,33,2,8,7,65,23,23,17,11,9,126,89,11,14,13,13
"E38000182",2017,131136,773,324,4,6,210,32,15,6,37,6,7,13,73,20,17,16,8,2,139,95,9,14,12,13
"E38000182",2018,131629,761,318,15,3,218,34,18,3,23,2,16,11,102,26,16,14,10,7,120,80,10,5,12,11
"E38000182",2019,132067,764,312,12,10,244,40,11,4,37,5,10,12,69,28,16,12,8,2,123,79,12,11,22,16
"E38000185",2002,74216,310,172,7,0,112,37,11,2,12,0,3,4,28,13,10,13,6,4,35,29,3,3,2,5
"E38000185",2003,74703,268,157,6,6,75,31,2,2,4,2,8,4,27,14,14,12,11,9,26,26,0,0,6,2
"E38000185",2004,75211,264,146,2,3,86,24,2,2,9,0,6,2,30,19,6,5,5,1,29,25,1,2,5,6
"E38000185",2005,75861,307,139,3,1,103,17,4,1,8,1,6,4,26,15,14,14,4,2,36,26,1,1,1,5
"E38000185",2006,76538,306,157,4,4,88,32,5,2,8,0,7,3,24,13,11,8,6,1,35,30,1,1,5,3
"E38000185",2007,77234,337,167,5,4,120,30,2,0,11,1,5,5,29,19,6,7,10,5,38,38,3,2,4,2
"E38000185",2008,78172,325,153,8,4,100,29,8,1,10,1,4,0,32,13,7,8,6,4,46,30,0,3,4,3
"E38000185",2009,78772,307,160,7,7,79,26,7,6,10,1,5,2,29,11,14,10,7,8,31,31,4,2,7,3
"E38000185",2010,79417,406,181,7,5,134,36,5,1,7,2,7,4,54,18,12,7,4,4,42,37,2,6,2,2
"E38000185",2011,80126,321,153,8,1,102,28,3,3,5,2,2,3,40,11,6,9,6,3,50,39,2,3,4,4
"E38000185",2012,80970,332,172,8,2,89,27,4,4,12,1,7,6,34,27,9,6,4,6,44,37,1,5,3,4
"E38000185",2013,81719,389,164,10,6,127,29,8,3,17,1,10,6,44,16,10,12,5,3,42,32,7,6,5,2
"E38000185",2014,83090,373,170,11,6,114,35,6,2,17,3,4,6,37,11,7,5,6,6,45,29,3,4,7,5
"E38000185",2015,84217,399,161,12,2,134,21,8,0,18,0,4,3,48,16,6,5,7,3,39,39,5,4,4,4
"E38000185",2016,85291,392,170,7,4,123,26,3,0,20,5,7,4,35,18,17,10,4,4,65,41,5,3,5,4
"E38000185",2017,86251,392,162,11,3,111,27,3,1,25,0,5,6,41,11,7,10,5,2,66,43,3,4,3,4
"E38000185",2018,87355,391,145,7,1,99,25,4,3,25,0,8,4,43,20,8,3,4,4,61,33,5,4,3,1
"E38000185",2019,88301,451,191,9,4,134,29,6,1,17,0,6,5,48,12,16,13,6,2,77,55,7,7,6,1
"E38000187",2002,108123,508,279,13,10,127,44,12,1,22,2,13,11,57,21,12,11,16,8,72,63,3,2,5,12
"E38000187",2003,109085,554,262,15,7,165,41,12,5,21,3,7,9,50,16,9,9,13,9,82,57,9,6,11,9
"E38000187",2004,109599,538,275,7,4,166,33,12,5,19,7,12,4,52,26,10,11,19,11,66,65,5,3,12,14
"E38000187",2005,110274,551,268,15,2,165,49,8,3,22,2,16,4,49,16,12,14,15,9,58,54,7,3,8,10
"E38000187",2006,111078,626,275,12,4,192,43,9,2,29,3,16,8,74,23,21,20,13,9,79,48,4,6,11,8
"E38000187",2007,111961,542,233,13,6,170,43,9,4,22,3,7,3,54,13,16,13,13,5,75,53,7,3,6,8
"E38000187",2008,112704,605,237,17,6,206,41,11,7,14,5,14,10,65,19,11,8,16,13,56,41,7,6,6,11
"E38000187",2009,113711,567,264,9,3,176,49,10,7,23,6,10,2,55,17,14,15,9,7,81,59,8,5,8,7
"E38000187",2010,114930,598,240,13,4,166,35,5,3,29,3,8,4,66,18,13,11,10,10,75,68,10,5,11,7
"E38000187",2011,115930,597,279,11,7,186,36,4,3,36,9,7,8,58,26,18,13,9,7,72,64,8,14,14,7
"E38000187",2012,116556,615,222,16,3,179,32,11,0,26,3,6,3,70,22,21,16,8,3,92,58,4,2,13,7
"E38000187",2013,117468,651,285,10,8,206,40,7,4,22,5,12,6,62,28,24,20,7,5,97,68,6,3,11,9
"E38000187",2014,118385,622,248,15,11,195,32,11,2,30,5,9,7,56,24,14,10,6,8,80,53,5,8,9,11
"E38000187",2015,118845,649,237,9,3,183,43,6,2,46,4,8,1,65,19,15,15,7,4,76,49,8,5,12,12
"E38000187",2016,119597,678,250,12,5,198,40,14,2,36,5,11,3,57,14,11,10,4,5,104,55,15,12,10,7
"E38000187",2017,120276,716,253,16,4,225,35,11,0,30,1,11,12,68,23,27,19,5,2,96,56,9,10,12,5
"E38000187",2018,120791,683,255,13,8,210,34,11,1,34,6,6,4,81,25,14,15,8,6,88,58,5,8,14,13
"E38000187",2019,121276,686,265,14,6,191,34,14,5,25,4,16,11,67,28,11,13,5,4,100,48,8,6,18,10
"E38000188",2002,164146,754,391,23,9,243,67,11,8,23,6,19,7,90,51,18,19,15,11,80,60,9,10,11,18
"E38000188",2003,165615,838,343,22,10,287,51,13,4,30,6,20,5,95,43,26,19,12,11,71,65,7,3,17,11
"E38000188",2004,166910,772,369,29,12,231,64,11,5,28,7,19,13,89,33,30,24,12,9,71,58,10,8,14,14
"E38000188",2005,168050,812,383,17,7,288,71,16,2,33,5,18,2,99,42,17,20,8,11,81,58,4,2,19,12
"E38000188",2006,169243,931,402,19,7,306,70,20,2,35,6,23,13,118,41,23,18,18,6,87,80,7,4,17,16
"E38000188",2007,170250,859,399,26,12,258,67,14,3,39,7,12,6,100,33,22,23,11,15,93,74,8,10,13,12
"E38000188",2008,171551,921,401,17,3,294,67,9,3,27,7,19,15,104,47,22,19,15,7,78,70,12,7,20,13
"E38000188",2009,172580,884,401,24,9,271,53,9,3,31,7,15,5,99,45,20,24,14,9,91,67,10,13,15,18
"E38000188",2010,174067,910,395,20,7,269,71,9,4,38,6,16,9,132,46,23,21,16,7,95,67,13,11,16,17
"E38000188",2011,175429,970,454,21,5,286,76,20,1,44,9,17,6,121,45,33,25,16,8,104,88,12,14,21,15
"E38000188",2012,176707,973,455,25,14,295,68,15,8,30,4,25,8,113,39,23,30,11,14,114,82,11,13,16,15
"E38000188",2013,178367,955,377,29,11,283,49,14,7,47,7,16,9,111,43,21,10,13,9,103,69,11,3,15,13
"E38000188",2014,179492,1000,434,30,11,312,65,19,7,47,4,17,14,100,41,14,19,9,6,101,77,9,17,20,16
"E38000188",2015,180965,952,394,23,7,296,53,13,4,39,8,15,9,115,52,19,14,11,4,92,74,8,9,20,16
"E38000188",2016,182003,1042,436,30,8,297,71,15,1,45,0,27,8,123,40,33,24,9,11,120,86,5,8,15,11
"E38000188",2017,183441,1081,444,35,10,314,62,15,3,46,6,24,12,131,45,36,32,17,7,108,85,12,8,13,13
"E38000188",2018,184967,997,428,21,15,320,52,18,9,56,3,14,8,111,47,25,21,14,11,108,83,10,8,18,10
"E38000188",2019,186603,1071,425,25,13,311,59,16,5,49,7,18,6,100,54,29,25,13,12,115,89,20,14,23,15
"E38000190",2002,162516,778,433,30,8,212,72,25,15,21,3,18,13,71,44,20,15,19,15,126,98,6,6,11,17
"E38000190",2003,163185,856,423,33,8,223,53,22,11,31,4,22,12,106,41,22,25,20,12,123,113,5,4,7,12
"E38000190",2004,163215,852,418,28,16,241,61,19,6,23,2,27,12,85,42,12,10,17,13,105,102,10,10,13,6
"E38000190",2005,163330,831,413,20,11,241,65,23,9,34,3,25,20,96,37,16,18,19,10,113,95,7,3,7,9
"E38000190",2006,163919,808,421,22,8,200,49,18,6,42,6,16,21,85,42,17,14,19,17,130,98,5,4,13,7
"E38000190",2007,164406,866,433,23,14,264,63,17,7,24,3,18,8,87,38,28,20,20,9,116,103,7,8,10,13
"E38000190",2008,164986,906,440,22,11,272,56,13,8,31,3,13,10,87,45,28,26,20,16,140,114,7,7,14,7
"E38000190",2009,165517,863,391,20,6,236,67,21,6,35,2,17,9,88,33,18,20,17,11,151,95,7,6,18,13
"E38000190",2010,165976,910,448,24,12,274,51,13,5,41,5,18,7,77,33,28,22,16,12,154,131,16,10,16,15
"E38000190",2011,166263,967,431,35,12,248,43,21,5,38,3,22,11,93,38,23,20,19,15,173,123,11,11,20,19
"E38000190",2012,166909,923,439,19,11,232,55,26,4,22,1,28,14,84,44,25,20,17,16,161,116,10,13,15,8
"E38000190",2013,167829,921,429,21,9,250,42,22,3,35,4,21,13,86,36,21,22,14,15,143,124,11,7,15,14
"E38000190",2014,168698,1004,431,18,8,266,66,16,5,36,4,13,16,97,27,29,24,21,14,174,107,11,14,13,7
"E38000190",2015,169826,1019,421,20,9,313,49,12,10,40,4,15,9,100,36,31,26,17,9,153,123,10,9,23,8
"E38000190",2016,171206,1039,466,14,8,301,62,21,3,43,6,19,11,82,37,25,19,11,10,183,123,19,19,16,26
"E38000190",2017,173128,987,434,31,12,277,57,23,6,42,2,17,7,89,35,23,23,11,9,155,121,11,15,15,8
"E38000190",2018,175457,1144,432,25,7,333,46,22,4,52,1,26,14,102,26,21,21,15,10,192,121,14,12,21,14
"E38000190",2019,176951,1124,422,25,12,325,41,22,1,71,4,19,13,105,24,29,16,17,10,168,131,17,16,18,18
"E38000194",2002,97267,375,197,5,11,117,35,8,4,16,4,13,6,45,16,9,8,5,5,48,37,3,2,6,10
"E38000194",2003,97351,423,226,12,6,121,41,7,1,12,0,8,10,43,18,8,5,19,7,53,57,3,1,9,8
"E38000194",2004,97135,382,196,8,5,135,28,5,2,8,2,4,6,38,22,14,13,5,6,48,36,3,4,5,5
"E38000194",2005,97799,419,215,4,3,139,46,8,3,12,1,5,3,38,20,12,9,8,5,59,42,1,2,11,5
"E38000194",2006,98593,429,239,14,6,160,41,7,3,19,3,8,6,35,12,12,14,5,4,52,57,3,3,15,14
"E38000194",2007,99423,390,230,4,7,128,30,10,4,8,1,9,6,39,18,7,9,4,5,53,50,0,1,9,13
"E38000194",2008,100084,440,235,22,8,122,38,9,5,11,2,10,8,47,21,12,10,9,5,61,55,2,1,10,5
"E38000194",2009,100908,549,211,10,4,186,32,7,6,23,1,16,7,54,14,13,10,14,9,66,52,9,3,11,9
"E38000194",2010,101505,549,233,8,4,182,43,7,1,23,3,6,5,48,14,14,17,12,5,75,54,8,3,13,5
"E38000194",2011,102205,552,241,18,3,179,37,9,2,15,1,13,6,50,14,7,8,7,7,91,68,9,4,11,17
"E38000194",2012,102720,596,225,12,7,216,42,7,2,27,2,10,9,55,13,15,8,14,5,72,59,6,5,10,4
"E38000194",2013,103431,580,268,9,11,160,44,14,4,25,4,14,6,63,20,17,13,5,5,78,62,10,11,9,7
"E38000194",2014,104181,594,259,14,6,176,49,14,4,25,2,10,3,56,16,15,14,12,7,85,50,6,7,10,11
"E38000194",2015,104680,580,225,22,2,174,39,11,7,33,3,11,7,60,15,11,10,8,3,88,70,9,7,5,3
"E38000194",2016,105231,573,270,16,5,165,48,16,3,24,2,11,7,54,25,13,15,8,7,78,56,4,2,7,5
"E38000194",2017,105617,574,223,9,7,185,24,12,2,34,7,9,6,47,28,20,15,5,2,61,52,3,2,10,6
"E38000194",2018,105488,639,235,12,7,191,32,10,4,32,3,10,7,61,14,19,13,6,7,73,42,8,9,14,11
"E38000194",2019,105652,645,254,15,6,207,41,17,2,37,4,4,6,60,26,11,14,13,5,71,41,5,8,17,13
"E38000197",2002,137832,551,307,13,13,176,61,8,3,22,5,13,6,66,34,10,14,10,12,57,43,6,2,8,13
"E38000197",2003,138109,660,320,14,11,235,53,12,3,16,7,12,9,80,31,17,15,18,7,60,51,1,4,10,10
"E38000197",2004,138569,598,336,16,10,172,60,14,7,15,5,11,4,64,37,26,22,9,11,68,57,3,6,5,5
"E38000197",2005,139104,682,303,23,12,212,44,13,5,27,3,10,5,70,27,22,20,17,7,70,52,2,5,13,9
"E38000197",2006,140282,671,312,20,7,228,53,11,1,20,0,16,10,73,30,21,16,12,19,71,61,0,0,10,10
"E38000197",2007,141445,725,361,12,9,272,57,16,9,21,4,13,5,76,45,18,15,6,4,78,76,6,6,12,9
"E38000197",2008,142785,812,338,25,17,274,53,10,3,33,4,16,15,85,31,25,25,9,4,96,60,5,2,16,12
"E38000197",2009,144130,734,354,15,10,211,51,14,4,33,3,13,12,92,40,18,13,11,7,80,74,6,11,15,12
"E38000197",2010,145691,736,318,17,13,233,62,15,1,26,4,12,9,90,20,17,16,5,6,89,67,7,6,10,8
"E38000197",2011,147241,709,354,20,14,224,55,12,4,32,2,11,4,88,43,24,20,8,6,78,76,7,8,10,8
"E38000197",2012,148717,775,316,17,7,243,59,9,3,38,2,9,9,91,29,21,19,15,11,91,61,5,6,10,13
"E38000197",2013,150388,848,320,22,6,268,56,9,7,38,5,18,3,115,39,26,21,8,2,78,63,5,5,16,3
"E38000197",2014,152499,826,367,18,8,259,55,8,5,33,4,12,16,86,40,32,26,15,10,94,62,7,7,17,18
"E38000197",2015,153762,865,375,25,9,276,57,17,4,34,8,21,12,77,36,27,25,6,5,96,70,6,9,10,13
"E38000197",2016,155069,912,377,23,12,300,66,14,3,46,4,12,10,92,38,25,25,14,6,109,74,12,4,19,15
"E38000197",2017,156362,837,337,19,10,241,52,9,2,32,8,10,8,83,29,26,20,12,9,101,61,13,7,11,10
"E38000197",2018,157785,875,344,22,12,283,53,8,0,38,4,14,11,88,28,20,16,5,10,117,70,11,14,11,10
"E38000197",2019,159223,899,373,9,4,322,58,15,3,43,8,16,4,103,46,18,16,11,7,81,74,12,14,15,12
"E38000200",2002,56281,290,159,2,3,115,39,4,2,8,0,3,0,27,9,8,4,4,4,26,37,2,4,5,3
"E38000200",2003,56451,273,141,5,3,88,13,5,0,7,0,4,3,33,19,8,10,3,4,36,27,2,2,5,2
"E38000200",2004,56685,227,129,5,5,76,24,5,2,11,2,4,2,26,15,7,7,3,1,22,26,1,0,4,5
"E38000200",2005,56770,253,152,7,8,84,28,4,1,10,1,6,3,25,13,4,4,4,1,27,21,5,6,7,5
"E38000200",2006,57051,260,131,8,5,78,14,9,2,18,1,5,1,29,14,8,8,4,5,26,28,2,3,6,8
"E38000200",2007,57140,232,141,1,2,88,19,5,2,11,1,9,3,29,11,7,6,5,4,17,29,6,7,1,1
"E38000200",2008,56936,307,152,9,1,86,20,5,1,12,0,7,4,34,12,7,7,8,3,41,39,5,5,6,7
"E38000200",2009,56939,297,148,4,3,90,23,6,2,20,2,4,2,32,22,12,10,5,1,38,32,4,3,6,5
"E38000200",2010,56945,323,137,14,2,85,17,3,2,18,4,8,4,28,14,6,4,6,3,50,33,7,6,12,8
"E38000200",2011,56815,328,147,9,4,105,34,2,2,14,0,9,2,46,16,9,5,7,4,33,27,2,3,5,7
"E38000200",2012,56932,307,124,7,3,96,24,8,1,11,1,9,7,22,13,9,9,3,5,36,19,0,2,4,6
"E38000200",2013,57144,338,140,16,3,96,22,5,0,19,0,3,3,39,19,12,10,4,7,39,41,7,2,5,3
"E38000200",2014,57442,316,155,10,5,86,17,7,3,11,0,6,3,39,11,10,12,8,5,42,46,3,6,5,4
"E38000200",2015,57859,379,151,6,5,134,21,10,1,14,3,4,1,36,16,10,7,3,2,39,31,5,4,10,7
"E38000200",2016,58058,345,160,12,5,84,26,4,2,24,2,7,1,45,13,7,8,4,5,50,38,2,3,6,7
"E38000200",2017,58610,348,137,12,3,115,25,11,0,14,3,7,1,34,18,8,7,4,4,42,31,6,7,6,3
"E38000200",2018,58755,395,168,9,5,117,21,3,1,22,0,9,3,27,14,14,10,7,5,45,41,3,7,8,8
"E38000200",2019,58908,359,143,11,1,107,18,8,2,25,4,7,3,35,12,8,9,6,7,52,34,6,8,7,4
"E38000201",2002,175234,759,384,16,13,241,85,18,4,17,4,15,4,105,37,17,12,16,9,62,65,2,3,14,17
"E38000201",2003,176362,849,429,20,9,280,74,20,7,21,3,21,13,85,46,23,23,10,6,91,66,5,2,11,12
"E38000201",2004,177568,858,393,16,10,313,70,22,4,34,7,11,9,86,39,17,18,18,12,82,62,9,8,17,17
"E38000201",2005,178483,793,393,16,10,235,70,21,8,24,5,13,6,105,41,18,19,12,13,71,60,7,9,21,14
"E38000201",2006,179748,899,397,17,14,325,87,21,2,43,3,18,11,99,42,27,19,19,12,82,54,6,7,17,16
"E38000201",2007,181167,900,368,21,9,286,69,14,5,41,3,19,9,98,40,17,21,13,9,82,65,9,8,19,16
"E38000201",2008,182700,855,401,22,12,258,55,16,5,38,6,13,12,104,40,25,19,18,9,89,72,9,8,25,21
"E38000201",2009,183849,987,435,17,11,325,69,22,2,38,7,14,7,107,46,28,30,18,16,91,74,9,8,14,12
"E38000201",2010,185166,1012,423,24,15,346,66,18,5,40,4,20,13,113,46,20,18,14,14,97,80,10,6,16,17
"E38000201",2011,186406,1019,378,30,12,302,74,22,7,51,4,12,8,106,30,18,14,11,8,107,62,14,10,16,10
"E38000201",2012,187976,1071,465,31,20,323,74,18,4,47,8,22,14,100,34,31,33,22,10,109,74,9,14,24,22
"E38000201",2013,189128,992,432,30,15,347,62,15,2,37,4,15,5,118,67,21,20,10,10,103,80,9,11,15,16
"E38000201",2014,191172,1024,419,26,17,301,58,33,6,63,5,8,6,95,49,28,29,12,8,117,77,10,15,17,15
"E38000201",2015,193462,1107,449,26,12,373,68,23,3,45,6,15,7,114,46,40,29,10,7,106,80,10,5,18,17
"E38000201",2016,195794,1103,460,29,16,346,65,31,8,52,9,15,14,109,38,28,29,11,8,107,95,5,7,21,23
"E38000201",2017,199144,1082,417,30,10,324,60,24,5,51,4,14,5,121,40,27,30,8,8,103,83,10,15,16,16
"E38000201",2018,201716,1066,440,20,8,336,72,13,3,53,8,14,9,138,48,34,31,10,7,120,89,6,8,20,15
"E38000201",2019,204452,1167,431,23,15,380,67,20,4,64,5,12,4,134,44,31,22,12,6,126,78,16,13,19,17
"E38000204",2002,101519,504,266,12,5,173,44,7,1,22,2,9,2,56,25,4,6,9,10,57,46,3,4,7,8
"E38000204",2003,102562,494,264,11,9,168,48,5,2,22,3,12,5,46,34,16,13,4,3,60,42,4,1,5,6
"E38000204",2004,103317,504,230,14,6,159,44,5,2,26,3,5,7,68,25,16,16,11,8,38,33,2,8,8,7
